event_id,name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,data_source,image,age_range,min_age,max_age
100000000494,Teatro Municipal Juan Bernabé,,,,,,,,"Calle la Peña, 8 41740 Lebrija",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000496,Cine Café Méliès Estepa,,,,,,,,Calle Saladillo 12 41560 Estepa,-4.8792145,37.289951,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000497,Cine Planelles,,,,,,,,"Calle Rojas Marcos, 14 41620 Marchena",-5.4156606,37.3291866,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000499,Cinesa Camas,,,,,,,,"Centro comercial Camas Aljarafe
Calle Poeta Muñoz San Román s/n 41900 Camas",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000501,Al-Andalus Mega Ocio,,,,,,,,Avenida de la República Argentina 41930 Bormujos,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000502,Cine Calderón - Almazán,,,,,,,,"Calle Caballeros, s/n 42200 Almazan",-2.5332209,41.4860711,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000504,Cines Lara,,,,,,,,Centro Comercial Camaretas 42190 Golmayo,-2.4987297,41.7720305,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000505,Ocine Roquetes,,,,,,,,Calle Severo Ochoa 4 43529 Roquetes,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000507,Yelmo Cines Parc Central,,,,,,,,Calle Vidal i Barraquer 15-17 43005 Tarragona,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000509,Rambla de L'art,,,,,,,,"Passatge Rambla Jaume I, 35 43850 Cambrils",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000511,MCB Altafulla - Les Bruixes,,,,,,,,Centro Ludico Les Bruixes 43893 Altafulla,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000513,JCA Cinemes Tarragona Valls,,,,,,,,"Carrer Sant Antoni Maria Claret, 8 43800 Valls",1.2579435,41.2871923,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000514,Ocine Vila-seca,,,,,,,,Avenida del Batlle Pere Molas 36 43480 Vila-seca,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000516,Cine Arens de Lledó,,,,,,,,"Avenida Cataluña, 9 44622 Arens De Lledo",0.2728119,40.9912028,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000518,Cines Alcañiz,,,,,,,,Plaza Paola Blasco 44600 Alcañiz,-0.1305735,41.0518296,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000520,Cine Central 3D,,,,,,,,Calle Mazarambroz 50 45100 Sonseca,-3.9797291,39.6782824,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000522,Cine Princesa,,,,,,,,"Calle Tirez, 5 45860 Villacañas",-3.3342791,39.6164798,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000524,Artesiete Los Alfares,,,,,,,,"Centro Comercial Los Alfares - Carretera N-V, KM 104 45600 Talavera de la Reina",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000526,Yelmo Cines Premium VallSur,,,,,,,,Centro Comercial VallSur Camino Viejo de Simancas SN 47008 Valladolid,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000527,Cines Broadway,,,,,,,,"Calle de García Morato, 34 47006 Valladolid",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000529,Cine Casablanca,,,,,,,,"Calle de Leopoldo Cano, 8 47003 Valladolid",-4.7258569,41.6539652,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000531,Cine Avenida,,,,,,,,"Calle de las Escuelas, 7 47430 Pedrajas De San Esteban",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000533,Ocine Rio Shopping,,,,,,,,"Calle Me Falta un Tornillo 3
Centro Comercial Rio Shopping 47195 Arroyo De La Encomienda",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000534,Yelmo Cines Campanar,,,,,,,,"Avenida de Tirso de Molina, 16 46015 Valencia",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000536,Cines Lys,,,,,,,,"Paseo de Ruzafa, 3 46002 Valencia",-0.3748767,39.4686221,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000538,Ocine Premium Aqua,,,,,,,,"Calle Menorca 19 Camins al Grau
Centro Comercial Aqua 46023 Valencia",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000539,Abc Park,,,,,,,,"Calle del Almirante Roger de Lauria, 21 46002 Valencia",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000541,Cinestudio D´or,,,,,,,,Almirante Cadarso 31 46005 Valencia,-0.3670469,39.464089,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000543,Autocine Star,,,,,,,,"Calle Del Riu, 407 -  El Saler 46012 Valencia",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000545,Alucine Sagunto,,,,,,,,Ingruínsa (Puerto de Sagunto) Sagunt 46520 Sagunto,-0.232637,39.647462,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
1343810616729,Taller musical en familia 11 DE MAYO,https://www.eventbrite.es/e/entradas-taller-musical-en-familia-11-de-mayo-1343810616729,11:00,2025-05-11,11:45,2025-05-11,0:45:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Música tradicional,false,https://www.eventbrite.com/checkout-external?eid=1343810616729,Educación,eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1341769381339,Cuánto Cuento!  (de 3 a 6 años),https://www.eventbrite.es/e/entradas-cuanto-cuento-de-3-a-6-anos-1341769381339,11:30,2025-05-10,12:00,2025-05-10,0:30:00,Vualá - Librería juvenil y infantil,"17 Calle de Santa Feliciana Calle Santa Feliciana 17, 28010 Madrid, España, 28010 Madrid",-3.698552499999999,40.4335425,¡Te esperamos en nuestros cuentos dramatizados!,false,https://www.eventbrite.com/checkout-external?eid=1341769381339,"Cine, Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,3-6,3.0,6.0
1319844242659,Contando bajo la lluvia,https://www.eventbrite.es/e/entradas-contando-bajo-la-lluvia-1319844242659,11:00,2025-05-24,11:20,2025-05-24,0:20:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Ciclo Algarabía,false,https://www.eventbrite.com/checkout-external?eid=1319844242659,"Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1331008174279,La Colmena. Taller de juego y movimiento libre (bebés que se desplazan),https://www.eventbrite.es/e/entradas-la-colmena-taller-de-juego-y-movimiento-libre-bebes-que-se-desplazan-1331008174279,11:30,2025-05-07,12:30,2025-05-07,1:00:00,Vualá - Librería juvenil y infantil,"17 Calle de Santa Feliciana Calle Santa Feliciana 17, 28010 Madrid, España, 28010 Madrid",-3.698552499999999,40.4335425,"Un espacio abierto para que a través del juego y movimiento libre, las familias puedan acompañar el desarrollo de sus hijxs.",false,https://www.eventbrite.com/checkout-external?eid=1331008174279,Educación,eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1297237354849,Club Futuros Podcasters - Taller de podcast para niños de 6 a 12 años,https://www.eventbrite.es/e/entradas-club-futuros-podcasters-taller-de-podcast-para-ninos-de-6-a-12-anos-1297237354849,17:30,2025-05-08,18:30,2025-05-08,1:00:00,"C. de Ramón y Cajal, 4","4 Calle de Ramón y Cajal, 28801 Alcalá de Henares",-3.3655154,40.4825418,Talleres de podcast mensuales para niños. Nos reunimos el primer jueves de cada mes. Ven a probar un taller o apúntate a todos hasta julio.,false,https://www.eventbrite.com/checkout-external?eid=1297237354849,Ocio,eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470387/deporte_iih54j.jpg,6-12,6.0,12.0
100000000548,Ozone Gandía,,,,,,,,"Camp de Morvedre, 16 46730 Grau I Platja",-0.1695775,39.0060328,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000550,Abc Gandia,,,,,,,,Avenida La Vital 10 46701 Gandia,-0.1704303,38.9689155,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000551,Cines Axion Premium Gandía,,,,,,,,Avenida Blasco Ibáñez 6 46701 Gandia,-0.1774999,38.9755138,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000553,Teatro García Berlanga,,,,,,,,"Calle Luis Dicenta, 28 46390 Pai I Capellans",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000555,Cine La Unió Musical,,,,,,,,Calle Sant Miquel 10 46160 Lliria,-0.5989897,39.6215888,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000557,Terraza Lumiere,,,,,,,,Carrer del Ferrers 3 46120 Alboraia,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000558,Terraza de Verano,,,,,,,,Avinguda del Parc 5 46183 Eliana,-0.5330948,39.5635683,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000560,Cine Terraza Charly,,,,,,,,Avenida Corts Valencianes s/n  46711 Platja de Mirama,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000562,Cine de Verano Serra,,,,,,,,"Carrer Sant Miquel, 22 46118 Porta Coeli",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000564,Centre Cultural Almassafes,,,,,,,,Passeig del Parc s/n 46440 Almussafes,-0.4136366,39.2927416,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000565,Cineapolis El Teler,,,,,,,,"Pintor Josep Segrelles, 1-3 46870 Ontinyent",-0.6022078,38.8177221,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000567,Cines Victoria Cullera,,,,,,,,Calle de Sueca S/N 46400 Cullera,-0.2620328,39.1758099,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000569,Cinesa Bonaire,,,,,,,,"Centro comercial Bonaire
Autovía del Este Km 345 46960 Aldaia",-0.4878384,39.4712884,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000570,Abc Gran Turia,,,,,,,,"Plaza Europa, S/N 46950 Xirivella",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000572,Kinépolis Valencia,,,,,,,,Francisco Tomás y Valiente s/n 46980 Paterna,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000574,Multicines 7 Bilbao,,,,,,,,"José María Escuza, 13 48013 Bilbao",-2.9453088,43.2615565,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
12729402,Taller de ajedrez avanzado (infantil-juvenil) Biblioteca María Lejárraga,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=991163008c7c5910VgnVCM1000001d4a900aRCRD,18:30,2025-03-19,,2025-06-04,,Biblioteca Pública Municipal María Lejárraga (Hortaleza),CALLE PRINCESA DE EBOLI 29,-3.655356751728003,40.49041562546542,"Taller avanzado para el perfeccionamiento de la práctica del ajedrez, deporte de reconocidos beneficios a nivel cognitivo e intelectual que mejora la memoria, la concentración y permite ejercitar ambos hemisferios cerebrales.  Taller de perfeccionamiento.  Las sesiones de este taller se celebrarán los miércoles de 18:30 a 19:30 horas.  Dirigidos a usuarios de 6 a 17 años.  Semanal: el taller se desarrolla un día a la semana en la biblioteca. Para participar es impresindible realizar inscripción previa en este enlace.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=991163008c7c5910VgnVCM1000001d4a900aRCRD,Deportes,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/Bibliotecas/BibliotecasPublicas/ActividadesBPM/2018/TalleresAdultos/TalleresCulturales/ficheros/Ajedrez_260x260.jpg,6-17,6.0,17.0
1058095154089,Certe Mathurin | Affaires de Famille | 23.05.25 | BARCELONE,https://www.eventbrite.fr/e/certe-mathurin-affaires-de-famille-230525-barcelone-tickets-1058095154089,20:00,2025-05-23,21:15,2025-05-23,1:15:00,Tinta Roja Bar - Teatro,"17 Carrer de la Creu dels Molers, 08004 Barcelona",2.1620202,41.37420279999999,LE NOUVEAU SPECTACLE DE CERTE MATHURIN,false,https://www.eventbrite.com/checkout-external?eid=1058095154089,"Cine, Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
12679992,Chatines: club de lectura infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146e23279fad4910VgnVCM1000001d4a900aRCRD,17:30,2025-02-27,,2025-06-19,,Biblioteca Pública Municipal Dámaso Alonso (Chamartín),CALLE MANUEL FERRERO 1,-3.6846112774442705,40.467453379213175,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146e23279fad4910VgnVCM1000001d4a900aRCRD,Educación,ayuntamiento madrid,https://www.madrid.es/UnidadesDescentralizadas/Bibliotecas/BibliotecasPublicas/Actividades/Actividades_Infantiles_Juveniles/Club%20Lectura/ficheros/ClubLecturaD%C3%A1maso_260.jpg,,,
100000000028,Cines Costa,,,,,,,,"Avenida Santander - Centro Comercial Costablanca
Playa de San Juan 3540 Alicante",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
1302079507859,Investigactiva. Especial Energía y movimiento 1 DE JUNIO,https://www.eventbrite.es/e/investigactiva-especial-energia-y-movimiento-1-de-junio-tickets-1302079507859,11:30,2025-06-01,12:25,2025-06-01,0:55:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Espacio de experimentación científica para niñas y niños de 2 a 8 años,false,https://www.eventbrite.com/checkout-external?eid=1302079507859,"Educación, Ocio, Salud",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470387/salud_jny2bg.jpg,2-8,2.0,8.0
1237774269159,"Me Mimo Gestando, edición: ""Un nido consciente""",https://www.eventbrite.es/e/me-mimo-gestando-edicion-un-nido-consciente-tickets-1237774269159,10:00,2025-05-24,14:00,2025-05-24,4:00:00,ESPAI NERAIDA,"7 Camí del Transformador #B local A, 08394 Sant Vicenç de Montalt",2.5094416,41.5760939,"Solo con consciencia podremos abrirnos a la vida y cuidarla desde la salud y bienestar, favoreciendo el desplegar de toda la potencialidad.",false,https://www.eventbrite.com/checkout-external?eid=1237774269159,"Educación, Ocio, Salud",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470387/salud_jny2bg.jpg,,,
1319849538499,Bichos y bichejos,https://www.eventbrite.es/e/entradas-bichos-y-bichejos-1319849538499,11:00,2025-05-25,11:20,2025-05-25,0:20:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Ciclo Algarabía,false,https://www.eventbrite.com/checkout-external?eid=1319849538499,"Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1331014533299,La Colmena D (domingo),https://www.eventbrite.es/e/entradas-la-colmena-d-domingo-1331014533299,11:30,2025-05-25,12:30,2025-05-25,1:00:00,Vualá - Librería juvenil y infantil,"17 Calle de Santa Feliciana Calle Santa Feliciana 17, 28010 Madrid, España, 28010 Madrid",-3.698552499999999,40.4335425,La Colmena de Vualá ahora también el fin de semana! Un encuentro mensual para familias con peques que ya se desplazan.,false,https://www.eventbrite.com/checkout-external?eid=1331014533299,"Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1333865229809,20 años Equitació for Life,https://www.eventbrite.es/e/entradas-20-anos-equitacio-for-life-1333865229809,10:00,2025-06-14,19:00,2025-06-14,9:00:00,Equitació for Life,"Carretera Nova de Sant Celoni, 08460 Santa Maria de Palautordera",2.4562383,41.6924022,"¡Celebremos dos décadas de pasión por la terapia con caballos juntos en un evento lleno de diversión, aprendizaje y conexión!",false,https://www.eventbrite.com/checkout-external?eid=1333865229809,"Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,20,20.0,20.0
1300677063109,Retratar el alma: retratos de libertad 10 DE MAYO,https://www.eventbrite.es/e/entradas-retratar-el-alma-retratos-de-libertad-10-de-mayo-1300677063109,17:00,2025-05-10,18:00,2025-05-10,1:00:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Taller de collage para adultos,false,https://www.eventbrite.com/checkout-external?eid=1300677063109,"Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1343812271679,Taller musical en familia 8 DE JUNIO,https://www.eventbrite.es/e/entradas-taller-musical-en-familia-8-de-junio-1343812271679,11:00,2025-06-08,11:45,2025-06-08,0:45:00,Casa del Lector,"14 Paseo de la Chopera, 28045 Madrid",-3.6984427,40.3926635,Música tradicional,false,https://www.eventbrite.com/checkout-external?eid=1343812271679,Educación,eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/educacion_l4vmvo.jpg,,,
1215329275579,PETITS MOMENTS . Inscripcions del servei de dilluns a divendres,https://www.eventbrite.com/e/petits-moments-inscripcions-del-servei-de-dilluns-a-divendres-tickets-1215329275579,16:30,2025-05-05,19:30,2025-05-05,3:00:00,Casal Municipal de la Gent Gran,"Avinguda de Sant Joan Baptista de la Salle, 13,, 43850 Cambrils",1.055407,41.0701057,"Espai de cura puntual i joc adreçat als infants que es troben a l’etapa de l’escolarització
primària, dels 5 als 12 anys.",false,https://www.eventbrite.com/checkout-external?eid=1215329275579,"Cine, Educación, Ocio",eventbrite,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000033,Cine Las Villas,,,,,,,,"Calle Canarias, s/n 03191 Marina",-0.2169737,39.6628126,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000036,Cines Axion de Orihuela,,,,,,,,"C/ Obispo Oliver, 2 03300 Orihuela",-0.9523837,38.0853998,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000038,Cines Colci ,,,,,,,,"Avenida de los Almendros, 35 03500 Benidorm",-0.1326062,38.5390763,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000040,Yelmo Cines Vinalopo,,,,,,,,Autovía de Alicante Km36.5 03610 Petrer,-0.7929953,38.5046599,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000043,Cine Roma,,,,,,,,"Calle El Hort, 5 03580 Alfas Del Pi",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000044,Terraza Imperial - Cine de Verano,,,,,,,,"Calle Nuestra Señora de los Remedios, s/n 3360 Callosa De Segura",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000048,Cine Navia,,,,,,,,"Av. Miguel de Cervantes, 77 03189 Dehesa De Campoamor",-0.7534898,37.9016834,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000050,Auto Cine Drive In,,,,,,,,"Calle Devesses, 27 03780 Denia",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000052,Cines Axion de Santa Pola,,,,,,,,Centro Comercial Polamax - Avda Portugal 39 03130 Santa Pola,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000055,Cine Aana San Juan,,,,,,,,Avenida Miguel Hernanadez 42 03550 San Juan de Alicante,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000057,Cine Imf Ondara,,,,,,,,Centro Comercial Portal de La Marina Ondara 03760 Ondara,0.0224739,38.8179528,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000059,Kinépolis Almería Mediterráneo,,,,,,,,"Avenida del Mediterráneo
Centro Comercial Mediterráneo 04007 Almeria",NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000576,Olalde Aretoa,,,,,,,,"Olalde Beresia Kalea, s/n 48100 Mungia",-2.850304,43.3575634,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000578,Yelmo Cines Artea,,,,,,,,Centro comercial Artea Peruri Auzoa 33 48940 Leioa,-2.9946024,43.3402796,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
100000000580,Yelmo Cines Megapark,,,,,,,,Centro Comercial Megapark Avenida de la Rivera SN Barrio Ibarreta-Zuloko 48903 Barakaldo,NaN,NaN,,,,Cine,cinemas_list,https://res.cloudinary.com/doll2vtjc/image/upload/v1746470423/jake-hills-23LET4Hxj_U-unsplash_xt11ud.jpg,,,
